"day_index","event_date","cpue_model_median","cpue_model_lo95","cpue_model_hi95","cpue_raw_interview","n_interviews"
1,"2024-09-16",1.20345802836278,0.897435535812717,1.53951499995248,NA,0
2,"2024-09-17",1.20345802836278,0.897435535812717,1.53951499995248,0.926136363636364,4
3,"2024-09-18",1.20345802836278,0.897435535812717,1.53951499995248,1.125,4
4,"2024-09-19",1.20345802836278,0.897435535812717,1.53951499995248,0.833333333333333,3
5,"2024-09-20",1.20345802836278,0.897435535812717,1.53951499995248,0.942857142857143,7
6,"2024-09-21",1.0773630061199,0.792913726114756,1.36283024200678,1.03939393939394,22
7,"2024-09-22",1.0773630061199,0.792913726114756,1.36283024200678,NA,0
8,"2024-09-23",1.20345802836278,0.897435535812717,1.53951499995248,NA,0
9,"2024-09-24",1.20345802836278,0.897435535812717,1.53951499995248,1.6489898989899,11
10,"2024-09-25",1.20345802836278,0.897435535812717,1.53951499995248,1.82142857142857,7
11,"2024-09-26",1.20345802836278,0.897435535812717,1.53951499995248,NA,0
12,"2024-09-27",1.20345802836278,0.897435535812717,1.53951499995248,1.14583333333333,12
13,"2024-09-28",1.0773630061199,0.792913726114756,1.36283024200678,1.10262345679012,36
14,"2024-09-29",1.0773630061199,0.792913726114756,1.36283024200678,NA,0
15,"2024-09-30",1.34906907185047,1.07402585166452,1.78780144130875,NA,0
16,"2024-10-01",1.34906907185047,1.07402585166452,1.78780144130875,1.23484848484848,11
17,"2024-10-02",1.34906907185047,1.07402585166452,1.78780144130875,NA,0
18,"2024-10-03",1.34906907185047,1.07402585166452,1.78780144130875,1.34166666666667,14
19,"2024-10-04",1.34906907185047,1.07402585166452,1.78780144130875,1.59920634920635,6
20,"2024-10-05",1.20714048389643,0.960116089665269,1.57142408553929,1.18333333333333,20
21,"2024-10-06",1.20714048389643,0.960116089665269,1.57142408553929,NA,0
22,"2024-10-07",1.34906907185047,1.07402585166452,1.78780144130875,NA,0
23,"2024-10-08",1.34906907185047,1.07402585166452,1.78780144130875,2.63888888888889,6
24,"2024-10-09",1.34906907185047,1.07402585166452,1.78780144130875,2.07142857142857,7
25,"2024-10-10",1.34906907185047,1.07402585166452,1.78780144130875,NA,0
26,"2024-10-11",1.34906907185047,1.07402585166452,1.78780144130875,1.0625,4
27,"2024-10-12",1.20714048389643,0.960116089665269,1.57142408553929,1.15972222222222,12
28,"2024-10-13",1.20714048389643,0.960116089665269,1.57142408553929,1.59166666666667,8
29,"2024-10-14",1.28002770480386,1.04619676549972,1.58275297536662,NA,0
30,"2024-10-15",1.28002770480386,1.04619676549972,1.58275297536662,1.52564102564103,13
31,"2024-10-16",1.28002770480386,1.04619676549972,1.58275297536662,1.18888888888889,15
32,"2024-10-17",1.28002770480386,1.04619676549972,1.58275297536662,1.7875,20
33,"2024-10-18",1.28002770480386,1.04619676549972,1.58275297536662,1.33712121212121,22
34,"2024-10-19",1.13967101876315,0.924488712533712,1.41766213268281,0.692592592592593,18
35,"2024-10-20",1.13967101876315,0.924488712533712,1.41766213268281,NA,0
36,"2024-10-21",1.28002770480386,1.04619676549972,1.58275297536662,0.697222222222222,15
37,"2024-10-22",1.28002770480386,1.04619676549972,1.58275297536662,1.10416666666667,8
38,"2024-10-23",1.28002770480386,1.04619676549972,1.58275297536662,1.29791666666667,4
39,"2024-10-24",1.28002770480386,1.04619676549972,1.58275297536662,2.11904761904762,7
40,"2024-10-25",1.28002770480386,1.04619676549972,1.58275297536662,3,1
41,"2024-10-26",1.13967101876315,0.924488712533712,1.41766213268281,1.19246031746032,12
42,"2024-10-27",1.13967101876315,0.924488712533712,1.41766213268281,1.36666666666667,5
43,"2024-10-28",1.31257951929563,1.0273106407997,1.70528037258653,NA,0
44,"2024-10-29",1.31257951929563,1.0273106407997,1.70528037258653,NA,0
45,"2024-10-30",1.31257951929563,1.0273106407997,1.70528037258653,1.44444444444444,3
46,"2024-10-31",1.31257951929563,1.0273106407997,1.70528037258653,2.1875,2
47,"2024-11-01",1.31257951929563,1.0273106407997,1.70528037258653,1.8125,12
48,"2024-11-02",1.17206819417337,0.920002849730703,1.51118820242945,1.00416666666667,30
49,"2024-11-03",1.17206819417337,0.920002849730703,1.51118820242945,NA,0
50,"2024-11-04",1.31257951929563,1.0273106407997,1.70528037258653,NA,0
51,"2024-11-05",1.31257951929563,1.0273106407997,1.70528037258653,1,3
52,"2024-11-06",1.31257951929563,1.0273106407997,1.70528037258653,1.5,6
53,"2024-11-07",1.31257951929563,1.0273106407997,1.70528037258653,1.55,5
54,"2024-11-08",1.31257951929563,1.0273106407997,1.70528037258653,1.60714285714286,14
55,"2024-11-09",1.17206819417337,0.920002849730703,1.51118820242945,1.47546296296296,18
56,"2024-11-10",1.17206819417337,0.920002849730703,1.51118820242945,NA,0
57,"2024-11-11",1.1938607060426,0.907548114469057,1.50568513497337,NA,0
58,"2024-11-12",1.1938607060426,0.907548114469057,1.50568513497337,NA,0
59,"2024-11-13",1.1938607060426,0.907548114469057,1.50568513497337,1.10416666666667,8
60,"2024-11-14",1.1938607060426,0.907548114469057,1.50568513497337,1.07222222222222,15
61,"2024-11-15",1.1938607060426,0.907548114469057,1.50568513497337,0.701666666666667,25
62,"2024-11-16",1.06772235475472,0.799274921318355,1.34146195724577,1.18888888888889,30
63,"2024-11-17",1.06772235475472,0.799274921318355,1.34146195724577,NA,0
64,"2024-11-18",1.1938607060426,0.907548114469057,1.50568513497337,NA,0
65,"2024-11-19",1.1938607060426,0.907548114469057,1.50568513497337,0.333333333333333,8
66,"2024-11-20",1.1938607060426,0.907548114469057,1.50568513497337,NA,0
67,"2024-11-21",1.1938607060426,0.907548114469057,1.50568513497337,1.41666666666667,5
68,"2024-11-22",1.1938607060426,0.907548114469057,1.50568513497337,0.875,2
69,"2024-11-23",1.06772235475472,0.799274921318355,1.34146195724577,1.56481481481481,9
70,"2024-11-24",1.06772235475472,0.799274921318355,1.34146195724577,NA,0
71,"2024-11-25",1.38289674101716,1.08320935720615,1.9536296047853,NA,0
72,"2024-11-26",1.38289674101716,1.08320935720615,1.9536296047853,2.42592592592593,9
73,"2024-11-27",1.38289674101716,1.08320935720615,1.9536296047853,1.86458333333333,8
74,"2024-11-28",1.38289674101716,1.08320935720615,1.9536296047853,NA,0
75,"2024-11-29",1.23534645208903,0.977829786204304,1.68824520747396,1.28636363636364,33
76,"2024-11-30",1.23534645208903,0.977829786204304,1.68824520747396,1.44563492063492,48
